id,remitente,asunto,contenido,enlaces,adjuntos,label
1103,notificaciones@inbursa.com,Confirmación de pago de tarjeta,Tu código de verificación es 965121. No lo compartas con nadie.,,estado_cuenta.pdf,ham
1104,comunicaciones@ci-bank.com,Notificación de acceso desde nuevo dispositivo,"Detectamos un inicio de sesión desde Querétaro. Si fuiste tú, ignora este mensaje.",https://www.scotiabank.com.mx/,aviso_domiciliacion.pdf,ham
1105,comunicaciones@inbursa.com,Aviso de domiciliación ejecutada,La domiciliación por $5636.83 se aplicó a tu cuenta ****2831.,https://www.bancoazteca.com.mx/,,ham
1106,actualizacion@bbva.mx-login.safe-verify.com,Bloqueo temporal de tu cuenta,Actualiza tu método de pago para evitar cargos adicionales.,http://hsbc-proteccion.top/session,token_instalador.exe,spam
1107,servicio.cliente@bancoazteca.com.mx,Aviso de domiciliación ejecutada,Se actualizó tu información de contacto correctamente.,https://www.santander.com.mx/,ticket_pago.pdf,ham
1108,help-desk@banamex.mx.reintegro.live,Bloqueo temporal de tu cuenta,Confirma tu información y actualiza tus preguntas de seguridad.,,,spam
1109,reembolso@bancoppel-verify.io,Tu cuenta será cerrada en 24 horas,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,,acuse.rar,spam
1110,alerta@banamex.mx.reintegro.live,Acceso no reconocido. Restablece tu contraseña,Confirma tu información y actualiza tus preguntas de seguridad.,http://citibanamex-verifica.net/auth,app_seguridad.apk,spam
1111,notificaciones@banorte.com,Compra con tarjeta terminación ****1375,Tu estado de cuenta de julio ya está disponible en banca en línea.,https://www.inbursa.com/,,ham
1112,reintegro@banregio-seguro.su,Recibe bonificación por lealtad,Inicia sesión para activar tu bonificación.,http://short.url/secure-pay,app_seguridad.apk,spam
1113,pagos@banbajio.com,Transferencia recibida,La domiciliación por $8399.23 se aplicó a tu cuenta ****5692.,https://www.inbursa.com/,estado_cuenta.pdf,ham
1114,soporte@secure-bancoazteca.mx-account.org,Recibe bonificación por lealtad,Detectamos accesos extraños. Restablece tu contraseña ahora.,http://banorte-alerta.support/verify,,spam
1115,comunicaciones@inbursa.com,Estado de cuenta disponible,Se registró un cargo por $763.64 en comercio OXXO el 17 de febrero.,,movimientos.csv,ham
1116,verificacion@banorte-alerta.support,Bloqueo temporal de tu cuenta,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://hsbc-proteccion.top/session,,spam
1117,seguridad@hsbc-proteccion.top,Confirma tarjeta terminación ****1754,Valida tu token para mantener activa la banca móvil.,http://santander-identidad.info/update,acuse.rar,spam
1118,bloqueo@bancoppel-verify.io,Recibe bonificación por lealtad,Valida tu token para mantener activa la banca móvil.,http://short.url/secure-pay,app_seguridad.apk,spam
1119,comunicaciones@banorte.com,Actualización de datos completada,Tu estado de cuenta de enero ya está disponible en banca en línea.,https://www.cibanco.com/,movimientos.csv,ham
1120,comunicaciones@scotiabank.com.mx,Alerta de movimiento en tu cuenta,Se actualizó tu información de contacto correctamente.,,estado_cuenta.pdf,ham
1121,reembolso@banorte-alerta.support,Recibe bonificación por lealtad,Se requiere un pago único administrativo para liberar tu paquete.,http://bbva.mx-login.safe-verify.com/ingreso,comprobante.html,spam
1122,reembolso@secure-bancoazteca.mx-account.org,Verifica tu identidad para evitar suspensión,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://banorte-alerta.support/verify,,spam
1123,bloqueo@hsbc-proteccion.top,"Reembolso disponible, confirma tus datos",Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://banorte-alerta.support/verify,comprobante.html,spam
1124,identidad@banregio-seguro.su,Verifica tu identidad para evitar suspensión,Inicia sesión para activar tu bonificación.,http://bit.ly/banco-verify-123,app_seguridad.apk,spam
1125,help-desk@hsbc-proteccion.top,Comprueba tu dispositivo para continuar,"Para evitar el cierre, inicia sesión y verifica aquí.",http://bit.ly/banco-verify-123,comprobante.html,spam
1126,actualizacion@banamex.mx.reintegro.live,Acceso no reconocido. Restablece tu contraseña,Confirma tu información y actualiza tus preguntas de seguridad.,http://banorte-alerta.support/verify,app_seguridad.apk,spam
1127,banca.en.linea@santander.com.mx,Programación de transferencia exitosa,Tu código de verificación es 665100. No lo compartas con nadie.,https://www.banbajio.com/,ticket_pago.pdf,ham
1128,notificaciones@scotiabank.com.mx,Programación de transferencia exitosa,Tu código de verificación es 875914. No lo compartas con nadie.,https://www.inbursa.com/,estado_cuenta.pdf,ham
1129,noreply@banregio-seguro.su,"Pago rechazado, actualiza tu método","Para evitar el cierre, inicia sesión y verifica aquí.",http://secure-bancoazteca.mx-account.org/confirm,factura.zip,spam
1130,banca.en.linea@afirme.com,Aviso de domiciliación ejecutada,"Detectamos un inicio de sesión desde Querétaro. Si fuiste tú, ignora este mensaje.",,estado_cuenta.pdf,ham
1131,identidad@secure-bancoazteca.mx-account.org,Comprueba tu dispositivo para continuar,Valida tu token para mantener activa la banca móvil.,http://banorte-alerta.support/verify,comprobante.html,spam
1132,seguridad@bancoppel-verify.io,Confirma tarjeta terminación ****3676,Confirma tu información y actualiza tus preguntas de seguridad.,http://citibanamex-verifica.net/auth,app_seguridad.apk,spam
1133,comunicaciones@banorte.com,Transferencia recibida,"Detectamos un inicio de sesión desde CDMX. Si fuiste tú, ignora este mensaje.",https://www.bancoppel.com/,movimientos.csv,ham
1134,identidad@azteca-ayuda.cc,"Pago rechazado, actualiza tu método",Se requiere un pago único administrativo para liberar tu paquete.,http://santander-identidad.info/update,acuse.rar,spam
1135,seguridad@inbursa.com,Aviso de domiciliación ejecutada,La transferencia programada para 19 de abril quedó registrada.,,ticket_pago.pdf,ham
1136,comunicaciones@banregio.com,Recordatorio de corte de tarjeta,La domiciliación por $6516.66 se aplicó a tu cuenta ****7359.,,aviso_domiciliacion.pdf,ham
1137,actualizacion@scotiabank-reclamos.me,Comprueba tu dispositivo para continuar,Se requiere un pago único administrativo para liberar tu paquete.,http://citibanamex-verifica.net/auth,app_seguridad.apk,spam
1138,seguridad@azteca-ayuda.cc,Actualiza tu token de seguridad,Confirma tu información y actualiza tus preguntas de seguridad.,http://santander-identidad.info/update,factura.zip,spam
1139,servicio.cliente@ci-bank.com,Aviso de domiciliación ejecutada,Se registró un cargo por $8631.48 en comercio SPOTIFY el 8 de diciembre.,https://www.santander.com.mx/,comprobante_pago.pdf,ham
1140,identidad@banorte-alerta.support,Confirma tarjeta terminación ****8533,Se requiere un pago único administrativo para liberar tu paquete.,http://bbva-seguridad.mx.co/login,,spam
1141,reembolso@banorte-alerta.support,Acceso no reconocido. Restablece tu contraseña,Se requiere un pago único administrativo para liberar tu paquete.,http://santander-identidad.info/update,acuse.rar,spam
1142,soporte@scotiabank.com.mx,Programación de transferencia exitosa,Confirmamos el pago por $2172.83 de tu tarjeta terminación ****5200.,https://www.santander.com.mx/,aviso_domiciliacion.pdf,ham
1143,pagos@hsbc.com.mx,Tu tarjeta está lista para entrega,La transferencia programada para 19 de mayo quedó registrada.,,aviso_domiciliacion.pdf,ham
1144,notificaciones@santander.com.mx,Código de verificación de un solo uso,Has recibido una transferencia por $6607.67 de Ana Torres.,https://www.banregio.com/,aviso_domiciliacion.pdf,ham
1145,notificaciones@scotiabank.com.mx,Compra con tarjeta terminación ****1182,Tu estado de cuenta de mayo ya está disponible en banca en línea.,https://www.citibanamex.com/,estado_cuenta.pdf,ham
1146,help-desk@santander-identidad.info,Bloqueo temporal de tu cuenta,Inicia sesión para activar tu bonificación.,http://secure-bancoazteca.mx-account.org/confirm,token_instalador.exe,spam
1147,pagos@banregio.com,Aviso de domiciliación ejecutada,Tu tarjeta terminación ****0513 está lista en la sucursal seleccionada.,,estado_cuenta.pdf,ham
1148,soporte@ci-bank.com,Compra con tarjeta terminación ****7243,Tu tarjeta terminación ****7243 está lista en la sucursal seleccionada.,https://www.inbursa.com/,estado_cuenta.pdf,ham
1149,servicio.cliente@bbva.mx,Recordatorio de corte de tarjeta,Tu código de verificación es 291627. No lo compartas con nadie.,,estado_cuenta.pdf,ham
1150,seguridad@banregio-seguro.su,Recibe bonificación por lealtad,"Para evitar el cierre, inicia sesión y verifica aquí.",http://santander-identidad.info/update,app_seguridad.apk,spam
1151,actualizacion@hsbc-proteccion.top,"Pago rechazado, actualiza tu método",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://secure-bancoazteca.mx-account.org/confirm,token_instalador.exe,spam
1152,soporte@inbursa.com,Aviso de domiciliación ejecutada,Has recibido una transferencia por $184.23 de Carlos Ruiz.,,ticket_pago.pdf,ham
1153,reembolso@banamex.mx.reintegro.live,"Actividad inusual, valida tu sesión",Valida tu token para mantener activa la banca móvil.,http://bbva-seguridad.mx.co/login,comprobante.html,spam
1154,alertas@scotiabank.com.mx,Compra con tarjeta terminación ****3213,Has recibido una transferencia por $5277.90 de Sofía Hernández.,https://www.banregio.com/,estado_cuenta.pdf,ham
1155,soporte@hsbc-proteccion.top,Tu cuenta será cerrada en 24 horas,Valida tu token para mantener activa la banca móvil.,http://banorte-alerta.support/verify,token_instalador.exe,spam
1156,identidad@bancoppel-verify.io,Confirma tarjeta terminación ****3952,"Para evitar el cierre, inicia sesión y verifica aquí.",http://bbva-seguridad.mx.co/login,factura.zip,spam
1157,soporte@santander.com.mx,Tu tarjeta está lista para entrega,La domiciliación por $11300.71 se aplicó a tu cuenta ****5142.,https://www.scotiabank.com.mx/,ticket_pago.pdf,ham
1158,comunicaciones@santander.com.mx,Programación de transferencia exitosa,Confirmamos el pago por $9423.68 de tu tarjeta terminación ****2421.,https://www.santander.com.mx/,comprobante_pago.pdf,ham
1159,identidad@banamex.mx.reintegro.live,Acceso no reconocido. Restablece tu contraseña,Confirma tu información y actualiza tus preguntas de seguridad.,http://bbva-seguridad.mx.co/login,,spam
1160,alerta@hsbc-proteccion.top,"Reembolso disponible, confirma tus datos",Confirma tu información y actualiza tus preguntas de seguridad.,http://bbva.mx-login.safe-verify.com/ingreso,acuse.rar,spam
1161,seguridad@bancoppel-verify.io,Tu cuenta será cerrada en 24 horas,Confirma tu información y actualiza tus preguntas de seguridad.,http://bbva-seguridad.mx.co/login,token_instalador.exe,spam
1162,pagos@banorte.com,Recordatorio de corte de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.bbva.mx/,aviso_domiciliacion.pdf,ham
1163,no-reply@banorte.com,Aviso de domiciliación ejecutada,Se registró un cargo por $10560.18 en comercio TELMEX el 5 de agosto.,https://www.bbva.mx/,ticket_pago.pdf,ham
1164,alerta@bbva-seguridad.mx.co,Confirma tarjeta terminación ****8000,Actualiza tu método de pago para evitar cargos adicionales.,http://banorte-alerta.support/verify,acuse.rar,spam
1165,noreply@scotiabank-reclamos.me,"Pago rechazado, actualiza tu método",Detectamos accesos extraños. Restablece tu contraseña ahora.,http://santander-identidad.info/update,factura.zip,spam
1166,identidad@hsbc-proteccion.top,Actualiza tu token de seguridad,Inicia sesión para activar tu bonificación.,http://secure-bancoazteca.mx-account.org/confirm,app_seguridad.apk,spam
1167,actualizacion@bbva-seguridad.mx.co,Recibe bonificación por lealtad,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bbva.mx-login.safe-verify.com/ingreso,,spam
1168,servicio.cliente@banregio.com,Tu tarjeta está lista para entrega,Tu tarjeta terminación ****0251 está lista en la sucursal seleccionada.,https://www.citibanamex.com/,movimientos.csv,ham
1169,actualizacion@secure-bancoazteca.mx-account.org,Tu cuenta será cerrada en 24 horas,Valida tu token para mantener activa la banca móvil.,http://secure-bancoazteca.mx-account.org/confirm,factura.zip,spam
1170,banca.en.linea@citibanamex.com,Recordatorio de corte de tarjeta,Se registró un cargo por $5716.82 en comercio AMAZON el 20 de octubre.,https://www.santander.com.mx/,movimientos.csv,ham
1171,verificacion@bbva.mx-login.safe-verify.com,Bloqueo temporal de tu cuenta,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bit.ly/banco-verify-123,acuse.rar,spam
1172,alerta@citibanamex-verifica.net,Comprueba tu dispositivo para continuar,"Para evitar el cierre, inicia sesión y verifica aquí.",http://secure-bancoazteca.mx-account.org/confirm,comprobante.html,spam
1173,alertas@banorte.com,Programación de transferencia exitosa,Has recibido una transferencia por $5272.97 de Luis García.,,ticket_pago.pdf,ham
1174,tokens@banorte.com,Recordatorio de corte de tarjeta,La domiciliación por $7274.91 se aplicó a tu cuenta ****0752.,,movimientos.csv,ham
1175,help-desk@bbva-seguridad.mx.co,"Actividad inusual, valida tu sesión",Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bbva.mx-login.safe-verify.com/ingreso,,spam
1176,seguridad@banorte-alerta.support,Recibe bonificación por lealtad,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://bbva-seguridad.mx.co/login,factura.zip,spam
1177,notificaciones@banregio.com,Estado de cuenta disponible,Tu código de verificación es 866374. No lo compartas con nadie.,https://www.santander.com.mx/,,ham
1178,noreply@banamex.mx.reintegro.live,Acceso no reconocido. Restablece tu contraseña,Inicia sesión para activar tu bonificación.,http://banorte-alerta.support/verify,factura.zip,spam
1179,comunicaciones@scotiabank.com.mx,Tu tarjeta está lista para entrega,Tu estado de cuenta de octubre ya está disponible en banca en línea.,https://www.bancoazteca.com.mx/,comprobante_pago.pdf,ham
1180,comunicaciones@bancoazteca.com.mx,Tu tarjeta está lista para entrega,Se actualizó tu información de contacto correctamente.,,movimientos.csv,ham
1181,banca.en.linea@bbva.mx,Programación de transferencia exitosa,Tu código de verificación es 882944. No lo compartas con nadie.,https://www.afirme.com/,estado_cuenta.pdf,ham
1182,reembolso@santander-identidad.info,Comprueba tu dispositivo para continuar,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://secure-bancoazteca.mx-account.org/confirm,token_instalador.exe,spam
1183,verificacion@hsbc-proteccion.top,Tu cuenta será cerrada en 24 horas,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://santander-identidad.info/update,token_instalador.exe,spam
1184,soporte@hsbc.com.mx,Actualización de datos completada,La domiciliación por $11172.62 se aplicó a tu cuenta ****6924.,https://www.banbajio.com/,,ham
1185,help-desk@banorte-alerta.support,Comprueba tu dispositivo para continuar,Inicia sesión para activar tu bonificación.,http://santander-identidad.info/update,comprobante.html,spam
1186,noreply@azteca-ayuda.cc,Verifica tu identidad para evitar suspensión,Inicia sesión para activar tu bonificación.,http://bbva.mx-login.safe-verify.com/ingreso,acuse.rar,spam
1187,help-desk@azteca-ayuda.cc,"Reembolso disponible, confirma tus datos",Valida tu token para mantener activa la banca móvil.,http://bbva-seguridad.mx.co/login,,spam
